"session","created","modified","ended","expired","time","time_since","alvas_1","alvas_2","sad","calm","afraid","unrested","enthusiastic","angry","worried","subc_psycho","cheerfull","irritated","active","event_pleasantness","homeo_ehes","homeo_vagy","homeo_mennyittudna","homeo_telitettseg","eating1","eating2","eating3","eating4","alcohol1","smoke1","coffee1","ple_iranyitas","ple_furcsa","ple_gondolat","ple_gyanakvas","ple_banasmod","ple_latashallas","ple_gondolatiranyitas","ple_ismerosisfura","time_starting_point","time_since_starting_point","cogtasks_decide"
"2U00IqssWUR6AumR7RyazAHeuDTgO8uQu_v30IRP7vtkUHQijOscvItJAtFjgM0a","2021-05-09 08:19:03","2021-05-09 08:20:22","2021-05-09 08:20:22","","2","1","5","3","1","3","1","3","3","1","4","1","3","2","3","4","1","1","1","5","3","3","2","1","0","","1","1","1","1","1","1","1","1","1","25","0","1"
"XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa","2021-05-09 08:19:16","2021-05-09 08:20:24","2021-05-09 08:20:24","","2","1","8","6","1","5","1","1","4","1","1","1","4","1","4","4","1","1","1","3","1","2","1","1","0","","1","1","1","1","1","1","1","1","1","26","0","2"
"7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP","2021-05-09 08:21:08","2021-05-09 08:22:59","2021-05-09 08:22:59","","0","0","","","2","3","2","1","1","1","3","2","1","1","1","3","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","20","0","2"
"2XyZr2A5g-8w3-1clyQShaKaBr2_KLNy8XGzZght5rxRI8fNgQo6nZ34K3-UoMTm","2021-05-09 08:23:08","2021-05-09 08:25:00","2021-05-09 08:25:00","","1","1","9","9","1","5","1","1","4","1","3","1","5","1","4","5","2","2","2","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US","2021-05-09 08:23:55","2021-05-09 08:26:57","2021-05-09 08:26:57","","0","0","","","1","6","1","1","4","1","1","1","4","1","4","6","2","3","3","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"w97Ml38uxYbd90h29j0BR1FeLmP1J-tJQOHClxic0_1s3rZdJsLs1e-NazUZcsck","2021-05-09 08:28:56","2021-05-09 08:30:36","2021-05-09 08:30:36","","1","1","7","6","1","4","1","1","3","1","1","1","3","1","4","4","1","2","2","3","2","2","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","2"
"2Dkok4osBm7CG_hIhSg4eev4w1Mvavn_Du4dWrEaRpDp9mLrBdWeTymasyEzWFKs","2021-05-09 08:33:47","2021-05-09 08:37:41","2021-05-09 08:37:41","","1","1","6","4","2","4","1","2","3","1","1","1","3","1","2","3","1","1","1","5","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","12","0","1"
"uhXrU92gvwciopjyRlH_PPLNGskiRPEQFqj7lammFZg1wgicA6_1LnUxRkwZqQUk","2021-05-09 08:36:26","2021-05-09 08:37:12","2021-05-09 08:37:12","","0","0","","","1","5","1","1","3","1","1","1","4","1","4","5","2","2","2","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","26","0","1"
"hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5","2021-05-09 10:01:07","2021-05-09 10:02:16","2021-05-09 10:02:16","","2","1","10","8","1","6","1","1","5","1","1","1","5","1","5","7","2","2","2","3","3","3","2","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g","2021-05-09 10:01:37","2021-05-09 10:02:43","2021-05-09 10:02:43","","0","0","","","1","6","1","1","4","1","2","1","4","1","3","7","1","1","1","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","2"
"CcI_PRFJ0Y4_CO_UJC2l7wQJYRyxEtdW7qU8up02cvVN-CnfuOkv6rqEiQ_uW17V","2021-05-09 10:02:47","2021-05-09 10:04:22","2021-05-09 10:04:22","","1","1","7","8","2","4","1","1","4","2","2","1","4","2","4","5","3","3","3","3","1","1","1","1","0","","2","1","1","1","1","1","1","1","1","25","0","2"
"6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8","2021-05-09 10:03:53","2021-05-09 10:05:05","2021-05-09 10:05:05","","1","1","9","9","1","6","1","1","5","1","1","1","5","1","4","6","2","2","4","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"Q-VCti7w8-Piy-nQq-hKXeMRa84bqVm4lgIryi1W7b3pmSW5TzSlmn_QtYvUuQaW","2021-05-09 10:04:54","2021-05-09 10:06:54","2021-05-09 10:06:54","","2","1","6","6","1","6","1","1","4","1","1","1","4","1","4","5","1","2","1","3","4","1","1","1","0","","1","1","1","1","1","1","1","1","1","23","0","2"
"IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt","2021-05-09 10:05:30","2021-05-09 10:06:41","2021-05-09 10:06:41","","0","0","","","2","3","6","5","5","2","6","6","5","3","6","5","2","1","2","1","1","1","1","2","0","","1","7","7","5","6","1","5","1","1","26","0","2"
"yQEF6Gu-xuTuEk2HKwT2_gJ93J65z0wzoIrQICQz9M9Q8NzmdXKz2UAyQekjmwVZ","2021-05-09 10:07:21","2021-05-09 10:09:01","2021-05-09 10:09:01","","1","1","9","6","3","3","2","2","3","2","2","1","3","3","3","4","2","3","3","1","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","25","0","2"
"pDno-M6HyQk-oEMelpTCeuqrogQr4AOapALBtmwqNuW7lTEJ1mAiht1ORF1kreRX","2021-05-09 10:08:54","2021-05-09 10:17:04","2021-05-09 10:17:04","","1","1","6","5","2","5","1","1","5","1","2","1","4","1","5","5","1","1","1","3","2","3","3","1","0","","1","1","1","1","1","1","1","1","1","25","0","1"
"X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d","2021-05-09 10:09:10","2021-05-09 10:13:59","2021-05-09 10:13:59","","0","0","","","1","6","1","1","5","1","1","1","6","1","6","7","1","1","1","4","4","4","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA","2021-05-09 10:09:59","2021-05-09 10:11:26","2021-05-09 10:11:26","","0","0","","","2","5","2","2","5","2","2","2","5","2","5","4","2","2","2","2","1","2","1","1","0","","1","1","1","1","1","1","1","1","1","24","0","1"
"KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr","2021-05-09 10:10:09","2021-05-09 10:11:57","2021-05-09 10:11:57","","1","1","7","10","1","6","1","1","6","1","1","1","6","1","6","7","1","1","1","4","3","3","3","1","0","","1","1","1","1","1","1","1","1","1","22","0","1"
"PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_","2021-05-09 10:10:13","2021-05-09 10:12:28","2021-05-09 10:12:28","","0","0","","","1","5","2","2","3","1","4","1","3","1","4","5","1","1","1","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"0EIp_ZFIS-JnTaMo-4i97kAlNui70bmQnVmbDse_kF0mAtCus3UmH2I71Eiaprxh","2021-05-09 10:12:13","2021-05-09 10:15:44","","2021-05-09 11:03:23","1","1","6","5","5","3","5","3","2","4","6","3","3","4","3","3","1","2","2","4","2","2","1","2","0","","1","","","","","","","","","","",""
"xwmegx9pMyvg5SGy8OGIDGcunmAA2azxnlAGWVY6CCwr7yyjuFkYLvb_WAEe-kNi","2021-05-09 10:15:44","2021-05-09 10:17:00","2021-05-09 10:17:00","","1","1","7","6","1","4","2","2","2","1","3","1","2","1","3","4","1","1","2","4","1","5","1","1","0","","1","1","1","1","1","1","1","1","1","25","0","2"
"WfwH2mRTdvG7vG0hi5xRoz2TdHI5KKTIGngkqviumEobm3v2xrEV_vw6x2bdUYnL","2021-05-09 10:15:44","2021-05-09 10:17:27","2021-05-09 10:17:27","","0","0","","","1","6","1","1","6","1","1","1","6","1","5","7","1","1","1","5","3","2","2","2","0","","0","1","1","1","1","1","1","1","1","25","0","2"
"c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP","2021-05-09 10:15:44","2021-05-09 10:18:46","2021-05-09 10:18:46","","0","0","","","1","4","1","1","4","1","2","1","4","1","5","4","1","1","2","3","3","1","2","1","0","","0","1","1","1","1","1","1","2","1","26","0","1"
"pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO","2021-05-09 10:16:50","2021-05-09 10:18:16","2021-05-09 10:18:16","","0","0","","","1","6","1","1","4","1","1","1","3","1","4","4","1","1","1","4","2","3","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"SayNKj-SMGXk_Nn02n0YWAsYXZhjIU8y2ziici1Syk-gb8KIbKaSzbarQi1mky6o","2021-05-09 10:19:14","2021-05-09 10:20:48","2021-05-09 10:20:48","","0","0","","","1","3","1","2","4","1","2","1","4","1","4","4","1","1","1","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","24","0","1"
"zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22","2021-05-09 10:22:13","2021-05-09 10:23:43","2021-05-09 10:23:43","","0","0","","","3","1","6","6","4","1","6","3","1","1","5","6","1","1","1","1","1","1","1","1","0","","1","2","1","1","2","1","1","1","1","25","0","1"
"ZXy6-W3UxKqK95cydAuqjBsgBVwC7vmWuKNH56mDPBmwEST1ypn4IgjuDubaNumm","2021-05-09 10:23:48","2021-05-09 10:28:01","2021-05-09 10:28:01","","1","1","7","7","1","4","1","1","3","1","2","1","3","1","3","4","3","3","2","1","1","2","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","2"
"7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP","2021-05-09 10:25:15","2021-05-09 10:28:33","2021-05-09 10:28:33","","0","0","","","1","3","2","1","1","1","3","2","1","1","1","3","3","4","3","2","1","2","1","2","0","","0","1","1","1","1","1","1","1","1","20","0","2"
"MnWZOtduSSmY61SRxF-j9VC2ig1EYGhAA8ouDi_FpCGFmIKmRCs-Ssr55_MuwFf2","2021-05-09 10:30:40","2021-05-09 10:32:01","2021-05-09 10:32:01","","1","1","7","8","1","4","1","1","4","1","2","1","3","1","4","4","1","2","2","2","1","3","1","1","0","","1","1","1","1","1","1","1","1","1","25","0","2"
"GOT2AlFJn7tPwzUnlOvfRc5i5DoGOcdmbU-focDfnGVSYg4qhNTSB1O1KF49Dbl7","2021-05-09 10:35:52","2021-05-09 10:37:08","2021-05-09 10:37:08","","1","1","9","9","1","6","1","1","1","1","1","1","4","1","2","4","1","1","2","3","1","1","1","1","0","","1","1","1","1","1","1","1","1","1","26","0","1"
"98a4_uBhUSrMNiFUXcAYQvcRPtaKUV6hzqGSn2TwBOOqlKy8u6wCXlTk-OJhBIBT","2021-05-09 10:37:36","2021-05-09 10:38:53","2021-05-09 10:38:53","","1","1","8","10","1","4","1","1","2","1","2","1","1","1","3","4","1","1","1","1","1","1","1","1","0","","2","1","1","1","1","1","1","1","1","25","0","2"
"6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8","2021-05-09 12:02:45","2021-05-09 12:03:37","2021-05-09 12:03:37","","0","0","","","1","6","1","1","5","1","1","1","6","1","5","6","2","2","3","3","3","1","3","2","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22","2021-05-09 12:04:08","2021-05-09 12:06:00","2021-05-09 12:06:00","","0","0","","","3","1","6","6","4","1","6","2","1","1","5","5","1","1","1","1","3","1","1","1","0","","1","2","1","1","3","1","1","1","1","25","0","1"
"ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA","2021-05-09 12:04:09","2021-05-09 12:05:53","2021-05-09 12:05:53","","0","0","","","1","5","1","2","4","1","2","1","4","2","5","4","1","1","1","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","24","0","1"
"uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg","2021-05-09 12:05:02","2021-05-09 12:06:35","2021-05-09 12:06:35","","0","0","","","5","2","5","5","2","4","6","4","2","4","2","4","2","2","2","3","1","1","1","1","0","","1","4","3","1","4","5","1","1","1","26","0","1"
"1R9A8Wg0pH1dXDHKMwDHAawhTQbNx9_cQLOdGyPPR9Zy00la4sRiOLMjOHt1kSkE","2021-05-09 12:05:03","2021-05-09 12:07:11","2021-05-09 12:07:11","","1","1","5","6","4","2","4","4","2","5","5","5","1","5","2","4","4","4","4","1","1","1","1","1","0","","0","5","5","3","5","5","1","5","1","26","0","1"
"xwmegx9pMyvg5SGy8OGIDGcunmAA2azxnlAGWVY6CCwr7yyjuFkYLvb_WAEe-kNi","2021-05-09 12:05:04","2021-05-09 12:06:01","2021-05-09 12:06:01","","0","0","","","1","4","1","1","2","1","3","1","3","1","3","4","1","2","2","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","2"
"WvwRkgawiDK_xvE25RP89XLG4PdKuRjxDeH7gBcSDQ5i1Ws2JnkLpR6PuRGdzrHb","2021-05-09 12:05:30","2021-05-09 12:07:03","2021-05-09 12:07:03","","1","1","6","6","1","5","1","1","4","1","2","1","3","1","4","4","3","3","3","3","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","23","0","2"
"dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G","2021-05-09 12:07:56","2021-05-09 12:09:25","2021-05-09 12:09:25","","1","1","8","8","3","3","4","3","3","2","5","4","2","2","3","4","3","3","3","2","1","1","1","1","0","","1","4","4","2","4","4","1","1","1","26","0","1"
"mjt3h_tgS--AA_epVjH0Z316UU8iyv-QtZ6yF1Y84uyBEONJrFBikXwKWKvxcLsY","2021-05-09 12:08:00","2021-05-09 12:09:27","2021-05-09 12:09:27","","1","1","6","7","1","4","1","3","5","1","4","1","3","1","6","4","1","1","2","4","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"4jmVmujJ2vuc6a0QGfW16UYr9Hi1RU5yN-EpocTA_6HrpRDNFJkl_ubRHlrcE0ef","2021-05-09 12:10:02","2021-05-09 12:11:28","2021-05-09 12:11:28","","1","1","7","9","1","1","1","3","1","2","1","1","1","4","4","2","4","5","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US","2021-05-09 12:11:24","2021-05-09 12:14:06","2021-05-09 12:14:06","","0","0","","","1","6","1","1","5","1","1","1","4","1","5","6","3","3","3","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_","2021-05-09 12:12:14","2021-05-09 12:14:59","2021-05-09 12:14:59","","0","0","","","1","5","2","2","3","1","4","1","3","1","4","5","1","1","1","3","2","3","2","1","1","","1","1","1","1","1","1","1","1","1","25","0","1"
"2Dkok4osBm7CG_hIhSg4eev4w1Mvavn_Du4dWrEaRpDp9mLrBdWeTymasyEzWFKs","2021-05-09 12:13:38","2021-05-09 12:14:47","2021-05-09 12:14:47","","0","0","","","1","4","2","3","3","3","3","1","2","2","2","2","3","3","3","3","3","3","1","1","0","","0","5","2","1","1","1","1","2","1","13","0","1"
"c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP","2021-05-09 12:14:20","2021-05-09 12:15:58","2021-05-09 12:15:58","","0","0","","","2","4","1","1","4","1","2","1","4","1","4","4","2","2","2","2","2","1","2","1","0","","0","1","1","1","1","1","1","2","1","26","0","1"
"KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr","2021-05-09 12:15:13","2021-05-09 12:16:34","2021-05-09 12:16:34","","0","0","","","1","6","1","1","6","1","1","1","6","1","6","6","2","2","3","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","22","0","1"
"PKiPJmeBT0hrnAIEXXgRCzmcgwvj4FFwY_HfttvIGQPcihixT7P020QmmrCFVDJa","2021-05-09 12:18:58","2021-05-09 12:20:05","2021-05-09 12:20:05","","1","1","7","8","2","5","1","2","4","1","3","1","4","2","4","5","5","5","5","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","20","0","2"
"jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g","2021-05-09 12:21:01","2021-05-09 12:22:36","2021-05-09 12:22:36","","0","0","","","1","6","1","1","4","1","2","1","4","1","3","7","1","1","1","4","2","3","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","2"
"M8gA3Np28mMu2PLVYhgt70tjfmfmgMqvHjgFz3cF9oZPgfHJdohy-k695J4KAfHG","2021-05-09 12:22:39","2021-05-09 12:25:44","2021-05-09 12:25:44","","1","1","8","8","2","4","2","2","4","1","3","1","3","1","2","6","1","1","2","4","3","3","3","2","0","","1","1","1","1","1","1","1","1","1","25","0","1"
"F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a","2021-05-09 12:23:51","2021-05-09 12:25:22","2021-05-09 12:25:22","","1","1","10","10","1","6","1","1","1","1","1","1","4","1","1","7","4","3","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","2"
"70BaA3m1hK1yJROpb6gYpC5-zYV-2ZvyytUDqSuWI37TgOKCKn-fD0yEgLI5MKQr","2021-05-09 12:24:09","2021-05-09 12:25:44","2021-05-09 12:25:44","","1","1","8","6","4","1","1","5","3","6","4","4","2","5","3","3","1","2","2","4","1","3","2","1","0","","0","1","1","1","1","4","1","1","1","26","0","2"
"hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh","2021-05-09 12:30:20","2021-05-09 12:32:06","2021-05-09 12:32:06","","1","1","8","9","5","4","1","1","4","1","4","1","1","1","4","5","4","5","4","1","1","1","1","1","0","","0","1","1","1","1","2","1","1","1","26","0","2"
"pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO","2021-05-09 12:31:07","2021-05-09 12:32:43","2021-05-09 12:32:43","","0","0","","","2","6","1","1","4","1","1","1","5","1","6","4","1","1","1","1","1","1","1","2","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"SayNKj-SMGXk_Nn02n0YWAsYXZhjIU8y2ziici1Syk-gb8KIbKaSzbarQi1mky6o","2021-05-09 12:32:03","2021-05-09 12:33:16","2021-05-09 12:33:16","","0","0","","","2","4","1","1","4","1","2","1","4","1","4","6","4","4","4","1","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","24","0","1"
"X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d","2021-05-09 12:33:03","2021-05-09 12:34:59","2021-05-09 12:34:59","","0","0","","","1","6","1","1","6","1","1","1","5","1","6","5","2","1","2","3","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","2"
"7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP","2021-05-09 12:34:35","2021-05-09 12:35:54","2021-05-09 12:35:54","","0","0","","","2","2","2","1","1","1","3","2","1","1","1","3","4","4","4","2","1","1","1","2","1","","0","1","1","1","1","1","1","1","1","20","0","2"
"70BaA3m1hK1yJROpb6gYpC5-zYV-2ZvyytUDqSuWI37TgOKCKn-fD0yEgLI5MKQr","2021-05-09 14:01:48","2021-05-09 14:02:50","2021-05-09 14:02:50","","0","0","","","2","4","1","2","3","2","3","1","3","2","3","4","1","1","1","4","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"nVc1iKPEqdYnpBkIKDBA657N25hFKmuMAutlnEvbSCjenKocS9yoDpCpEdFEJ07I","2021-05-09 14:02:57","2021-05-09 14:04:59","2021-05-09 14:04:59","","2","1","7","6","1","5","1","1","2","1","1","1","3","1","3","4","1","1","1","3","3","1","3","3","0","","1","1","1","1","1","1","1","1","1","26","0","1"
"cmUKfSj-EPE_XZFzGzS1XAypmpFTcLHBoEfFZk5LUL0gvRS9ZbBcNGIBC2yfwXyM","2021-05-09 14:03:05","2021-05-09 14:05:04","2021-05-09 14:05:04","","0","0","","","1","6","1","1","4","1","2","1","5","1","3","7","1","1","1","5","3","1","3","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"jKhAxy3WE2y4dEWsw34U4Oq6bQfy1tTmEHR2K8aTvwAhEkjRvaWEKgLDFAAjZH9g","2021-05-09 14:03:11","2021-05-09 14:04:39","2021-05-09 14:04:39","","0","0","","","1","6","1","1","4","1","2","1","3","1","3","7","1","1","1","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","2"
"pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO","2021-05-09 14:04:47","2021-05-09 14:11:58","2021-05-09 14:11:58","","0","0","","","2","6","1","1","5","1","3","1","6","1","5","6","1","1","1","5","3","1","4","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5","2021-05-09 14:04:47","2021-05-09 14:05:46","2021-05-09 14:05:46","","0","0","","","1","6","1","1","6","1","1","1","6","1","5","7","2","2","2","2","2","3","3","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"w97Ml38uxYbd90h29j0BR1FeLmP1J-tJQOHClxic0_1s3rZdJsLs1e-NazUZcsck","2021-05-09 14:05:47","2021-05-09 14:07:03","2021-05-09 14:07:03","","0","0","","","1","4","1","1","3","1","1","1","3","1","3","4","1","2","2","3","1","2","3","1","1","","0","1","1","1","1","1","1","1","1","26","0","2"
"hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh","2021-05-09 14:06:25","2021-05-09 14:08:22","2021-05-09 14:08:22","","0","0","","","4","4","1","1","4","1","6","1","2","1","4","4","4","4","4","2","4","1","1","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"rFISQ5SCKT9sy3MZBLfX33a9qFCqKaqNNiCPH3Eh6LymQcRUPKlMZ3mFMSRVD8My","2021-05-09 14:11:50","2021-05-09 14:13:15","2021-05-09 14:13:15","","1","1","9","7","1","1","6","6","2","1","6","1","1","3","2","2","1","1","1","2","2","2","2","1","0","","1","4","1","1","1","2","1","1","1","26","0","1"
"pDno-M6HyQk-oEMelpTCeuqrogQr4AOapALBtmwqNuW7lTEJ1mAiht1ORF1kreRX","2021-05-09 14:14:21","2021-05-09 14:16:20","2021-05-09 14:16:20","","0","0","","","1","5","2","1","4","1","2","1","5","1","4","5","2","1","2","2","2","3","2","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"7EkG8aa2Vyy-kYFKCUH2sfvsXwSyWrDXCtKcRJC63Cusqfv2ts2r57y9jMooMHvP","2021-05-09 14:14:55","2021-05-09 14:16:03","2021-05-09 14:16:03","","0","0","","","2","2","2","1","1","1","3","2","1","1","1","3","2","4","3","3","1","3","1","1","0","","0","1","1","1","1","1","1","1","1","20","0","2"
"PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_","2021-05-09 14:15:49","2021-05-09 14:18:26","2021-05-09 14:18:26","","0","0","","","1","5","2","2","3","1","4","1","3","1","3","6","2","2","2","2","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","25","0","1"
"IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt","2021-05-09 14:16:03","2021-05-09 14:17:16","2021-05-09 14:17:16","","0","0","","","3","2","6","6","6","1","6","6","5","2","6","6","2","2","2","1","3","1","3","2","0","","0","6","5","3","7","1","5","1","2","26","0","2"
"6lbyoNvlMjy-jLCRlFoYGm6YbJ4uro2t06jbcOfBQq1sLwztdpfnjf4AkQYx-II8","2021-05-09 14:17:03","2021-05-09 14:17:49","2021-05-09 14:17:49","","0","0","","","1","6","1","1","5","1","1","1","5","1","5","6","1","1","1","3","3","1","3","1","0","","0","1","1","1","1","1","1","1","1","26","0","1"
"KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr","2021-05-09 14:18:25","2021-05-09 14:20:14","2021-05-09 14:20:14","","0","0","","","1","6","1","1","6","1","1","1","6","1","6","7","1","1","1","3","3","1","1","1","0","","1","1","1","1","1","1","1","1","1","22","0","1"
"gWS754drwD0MjNw6H-BK6lSc4EumEvcnK7GC7cCA6V2Gsenup2wVFOuI4e8WYFX3","2021-05-09 14:18:36","2021-05-09 14:21:24","2021-05-09 14:21:24","","1","1","6","4","1","5","1","1","4","1","2","1","3","1","3","6","1","1","1","5","4","2","4","3","0","","1","1","1","1","1","1","1","1","1","26","0","2"
"-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US","2021-05-09 14:21:42","2021-05-09 14:23:54","2021-05-09 14:23:54","","0","0","","","1","6","1","1","5","1","1","1","5","1","4","7","1","1","1","4","3","1","2","1","1","","0","1","1","1","1","1","1","1","1","26","0","1"
"X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d","2021-05-09 14:22:29","2021-05-09 14:24:15","2021-05-09 14:24:15","","0","0","","","1","6","1","1","5","1","1","1","5","1","6","6","2","1","2","3","1","3","1","2","0","","1","1","1","1","1","1","1","1","1","26","0","1"
"uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg","2021-05-09 14:22:51","2021-05-09 14:29:34","2021-05-09 14:29:34","","0","0","","","4","3","5","4","2","4","6","4","2","4","2","4","2","2","2","3","2","1","2","1","0","","0","2","2","1","4","5","1","1","1","26","0","2"
"F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a","2021-05-09 14:27:22","2021-05-09 14:29:01","2021-05-09 14:29:01","","0","0","","","1","6","1","1","1","1","1","1","3","1","1","6","1","1","1","5","3","1","1","1","1","","0","1","1","1","1","1","1","1","1","26","0","2"
